breed_id,pet_id,gender,visit_age_years,visit_age_months,weight_kg,bcs_recorded,bcs_predicted,bcs_source,growth_status,growth_status_binary,preventive_care_visit,healthy_pet_diagnosis,average_adult_breed_weight_kg,source_type
11,978062,FS,0.306,3.67,16.375,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978062,FS,0.35,4.2,21.772,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,978062,FS,0.378,4.54,23.224,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978070,M,0.367,4.4,22.68,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978070,M,0.425,5.1,27.488,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978070,M,0.559,6.71,32.296,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978070,M,0.662,7.94,34.927,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978070,M,1.295,15.54,36.741,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978070,M,1.81,21.72,38.555,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978072,MN,2.347,28.16,43.636,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978072,MN,2.353,28.24,44.089,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978136,M,2.124,25.49,39.463,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978148,FS,0.244,2.93,8.618,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978148,FS,0.301,3.61,11.34,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978148,FS,0.359,4.31,14.107,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978148,FS,0.416,4.99,16.103,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978148,FS,0.474,5.69,17.463,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978148,FS,0.576,6.91,19.323,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978163,FS,0.364,4.37,14.061,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978163,FS,0.4,4.8,16.964,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978163,FS,0.477,5.72,21.274,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,978163,FS,0.515,6.18,22.906,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,978207,FS,1.619,19.43,43.091,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978222,F,0.783,9.4,27.76,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978225,M,2.0,24.0,35.38,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978229,MN,2.293,27.52,33.112,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978230,F,2.289,27.47,28.486,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978249,MN,2.229,26.75,31.57,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978318,FS,2.221,26.65,28.077,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978375,FS,2.218,26.62,31.615,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978377,MN,1.331,15.97,50.349,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978377,MN,1.715,20.58,48.081,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978377,MN,1.816,21.79,45.314,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978377,MN,1.835,22.02,45.132,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978377,MN,1.855,22.26,41.277,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978377,MN,1.874,22.49,41.867,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978377,MN,1.893,22.72,41.277,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978389,MN,1.55,18.6,42.456,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978402,MN,2.265,27.18,25.492,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978443,MN,2.279,27.35,36.469,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978491,FS,1.414,16.97,39.281,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978491,FS,1.622,19.46,39.962,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978491,FS,1.659,19.91,39.009,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978491,FS,1.698,20.38,40.234,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978491,FS,1.753,21.04,41.141,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978491,FS,2.115,25.38,41.504,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978491,FS,2.139,25.67,39.916,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978510,M,2.2,26.4,35.29,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978532,MN,1.318,15.82,48.625,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978532,MN,1.545,18.54,44.996,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978532,MN,1.896,22.75,48.081,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978532,MN,1.951,23.41,48.081,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978532,MN,1.965,23.58,46.856,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978532,MN,1.978,23.74,45.405,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978532,MN,1.992,23.9,45.405,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978541,M,0.326,3.91,13.245,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978573,MN,2.199,26.39,43.862,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,0.395,4.74,16.556,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,0.422,5.06,18.371,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,0.438,5.26,18.96,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,0.463,5.56,20.276,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,978600,MN,0.48,5.76,20.185,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978600,MN,0.586,7.03,23.6,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978600,MN,0.775,9.3,29.347,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978600,MN,0.849,10.19,30.073,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,1.006,12.07,30.844,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,1.266,15.19,33.248,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,1.324,15.89,33.339,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978600,MN,1.534,18.41,32.16,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978600,MN,1.572,18.86,31.978,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,2.058,24.7,33.929,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978600,MN,2.326,27.91,35.335,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978612,FS,1.089,13.07,39.463,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,978612,FS,1.12,13.44,39.463,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978612,FS,1.307,15.68,41.277,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978612,FS,1.323,15.88,41.277,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978612,FS,1.414,16.97,41.821,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978612,FS,1.498,17.98,42.91,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978612,FS,1.811,21.73,41.413,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978641,M,2.06,24.72,33.294,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978641,M,2.622,31.46,34.156,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978682,FS,2.153,25.84,29.62,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978784,FS,2.659,31.91,25.129,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978784,FS,2.659,31.91,25.129,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978832,FS,1.133,13.6,36.106,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978832,FS,1.366,16.39,38.691,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,978832,FS,1.855,22.26,40.324,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978843,M,1.534,18.41,27.578,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978861,FS,1.759,21.11,37.195,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978866,FS,2.899,34.79,35.743,,Normal,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978868,F,0.077,0.92,2.631,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978891,FS,1.417,17.0,19.006,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,978970,FS,1.102,13.22,28.395,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978993,FS,0.682,8.18,25.401,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,978993,FS,0.684,8.21,25.401,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979010,MN,2.011,24.13,34.7,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979010,MN,2.364,28.37,35.607,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979042,M,0.442,5.3,24.403,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979049,FS,2.09,25.08,33.294,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979071,MN,0.253,3.04,7.983,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979071,MN,0.279,3.35,9.707,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979071,MN,0.329,3.95,12.292,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979071,MN,0.414,4.97,15.649,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979071,MN,0.541,6.49,18.597,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979101,FS,0.318,3.82,14.016,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979101,FS,0.485,5.82,19.595,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979101,FS,0.513,6.16,19.913,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979169,M,0.184,2.21,5.806,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979169,M,0.239,2.87,8.528,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979169,M,0.296,3.55,10.886,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979169,M,0.373,4.48,15.105,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979169,M,0.381,4.57,14.878,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979169,M,0.463,5.56,18.915,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979191,M,0.342,4.1,13.699,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979197,FS,1.996,23.95,30.663,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979227,FS,1.558,18.7,36.306,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979230,FS,1.71,20.52,28.032,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979230,FS,1.723,20.68,28.123,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979258,MN,2.863,34.36,28.395,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979258,MN,2.959,35.51,27.306,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979268,FS,2.584,31.01,28.123,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979378,M,1.942,23.3,48.58,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979424,FS,2.997,35.96,30.119,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979425,MN,0.499,5.99,24.721,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979425,MN,0.537,6.44,26.49,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979435,M,2.242,26.9,26.49,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979503,F,0.246,2.95,8.21,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979524,MN,1.355,16.26,34.11,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979524,MN,1.551,18.61,36.197,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979524,MN,1.646,19.75,35.471,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979535,MN,2.663,31.96,27.216,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979590,FS,1.912,22.94,46.72,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979618,FS,1.345,16.14,27.896,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979618,FS,1.673,20.08,28.123,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979618,FS,2.196,26.35,30.345,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979631,F,2.644,31.73,38.828,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979633,MN,0.967,11.6,32.114,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979633,MN,1.025,12.3,32.114,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979633,MN,1.458,17.5,31.933,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979633,MN,1.753,21.04,34.019,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979633,MN,1.921,23.05,33.475,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979703,MN,0.553,6.64,25.946,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979703,MN,1.249,14.99,47.809,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979707,MN,0.696,8.35,35.38,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979708,M,1.923,23.08,33.566,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979721,FS,0.748,8.98,37.648,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979721,FS,1.285,15.42,44.543,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979721,FS,1.592,19.1,45.359,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979721,FS,1.734,20.81,45.813,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979757,MN,1.95,23.4,47.763,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979804,M,0.183,2.2,5.08,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979804,M,0.263,3.16,9.48,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979804,M,0.279,3.35,9.979,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979804,M,0.309,3.71,11.975,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979804,M,0.365,4.38,14.107,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,979804,M,0.405,4.86,16.012,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979804,M,0.471,5.65,17.826,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979804,M,0.652,7.82,23.541,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979804,M,0.888,10.66,23.587,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979804,M,1.389,16.67,25.084,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979814,FS,1.506,18.07,29.484,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979817,MN,1.225,14.7,26.626,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979817,MN,1.243,14.92,27.261,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979817,MN,1.487,17.84,29.665,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979831,FS,1.869,22.43,30.3,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979866,MN,0.921,11.05,38.102,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979866,MN,1.049,12.59,43.636,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,979866,MN,1.447,17.36,43.137,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,979956,MN,2.962,35.54,31.343,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,979994,M,1.835,22.02,23.768,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980004,M,0.235,2.82,7.257,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980056,MN,1.802,21.62,34.019,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980075,M,2.649,31.79,28.395,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980075,M,2.668,32.02,29.574,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980145,FS,1.32,15.84,24.494,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,980145,FS,1.742,20.9,25.991,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980145,FS,2.257,27.08,26.127,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980195,F,0.186,2.23,4.717,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980195,F,0.244,2.93,7.711,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980195,F,0.359,4.31,13.063,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980202,FS,2.105,25.26,33.067,,Normal,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980202,FS,2.269,27.23,33.112,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980228,FS,2.153,25.84,38.102,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980228,FS,2.562,30.74,41.821,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980228,FS,2.776,33.31,43.817,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980245,MN,1.811,21.73,30.844,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980248,FS,2.3,27.6,30.3,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980248,FS,2.386,28.63,32.704,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980248,FS,2.408,28.9,32.659,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980262,MN,2.062,24.74,38.555,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980264,M,2.046,24.55,46.629,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980291,F,0.624,7.49,21.137,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980291,F,0.698,8.38,21.047,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980314,FS,1.189,14.27,23.678,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980314,FS,1.207,14.48,24.948,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980322,M,1.866,22.39,24.177,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980322,M,2.391,28.69,24.494,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980329,MN,0.255,3.06,7.847,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980329,MN,0.312,3.74,10.478,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980329,MN,0.542,6.5,18.053,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,980329,MN,0.693,8.32,21.614,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980329,MN,1.135,13.62,20.956,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980329,MN,1.293,15.52,24.04,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980336,FS,2.137,25.64,38.555,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980336,FS,2.154,25.85,38.555,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980358,FS,1.709,20.51,34.836,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980381,M,1.734,20.81,38.102,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980381,M,1.734,20.81,38.102,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980383,FS,1.712,20.54,27.76,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980392,FS,0.409,4.91,12.882,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,980392,FS,0.585,7.02,19.414,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980392,FS,1.44,17.28,24.04,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980457,FS,1.161,13.93,34.382,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980457,FS,1.257,15.08,34.019,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980472,MN,1.688,20.26,39.78,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980473,MN,0.556,6.67,17.826,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980473,MN,0.617,7.4,19.822,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980473,MN,0.622,7.46,19.641,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980483,FS,0.422,5.06,18.597,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980515,M,1.75,21.0,47.4,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980529,MN,1.608,19.3,26.853,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980529,MN,1.635,19.62,25.22,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980532,M,0.734,8.81,34.927,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980532,M,0.797,9.56,35.834,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980532,M,1.351,16.21,35.29,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980532,M,1.372,16.46,32.568,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980532,M,1.43,17.16,38.283,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980532,M,1.803,21.64,34.019,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980559,FS,0.918,11.02,23.224,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,980592,FS,1.972,23.66,30.028,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980613,MN,1.625,19.5,29.574,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980616,FS,0.737,8.84,18.869,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,980616,FS,0.794,9.53,19.731,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980664,MN,2.408,28.9,30.209,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980664,MN,2.477,29.72,32.659,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980672,MN,1.704,20.45,33.566,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980742,MN,0.24,2.88,8.89,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980742,MN,0.308,3.7,14.243,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980742,MN,0.411,4.93,22.226,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980742,MN,0.436,5.23,23.224,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,980742,MN,0.475,5.7,24.313,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980742,MN,0.774,9.29,34.019,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
11,980742,MN,0.788,9.46,34.11,Normal,,Normal,normal_growth,0,N,Y,35.91,real_public_classification_sample
11,980755,MN,1.649,19.79,39.463,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980755,MN,1.66,19.92,39.463,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980771,MN,1.634,19.61,34.745,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980771,MN,1.86,22.32,39.735,Normal,,Normal,normal_growth,0,N,N,35.91,real_public_classification_sample
11,980771,MN,2.194,26.33,39.735,Normal,,Normal,normal_growth,0,Y,N,35.91,real_public_classification_sample
11,980771,MN,2.196,26.35,42.184,Normal,,Normal,normal_growth,0,Y,Y,35.91,real_public_classification_sample
